,participant,task,trial,choice,reward,x0,x1,x2,x3,target,time
5969,19,26,9,0,-1.0,-0.74,0.41,2228289.0,10.0,1,2008379.0
5970,19,27,0,0,1.0,0.26,-1.11,2236858.0,10.0,0,2064636.0
5971,19,27,1,0,-1.0,1.54,2.06,2243737.0,10.0,1,2067628.0
5972,19,27,2,1,1.0,0.08,1.65,2249848.0,10.0,1,2070718.0
5973,19,27,3,1,1.0,0.14,1.37,2258592.0,10.0,1,2073635.0
5974,19,27,4,1,1.0,-0.34,0.72,2264745.0,10.0,1,2076740.0
5975,19,27,5,0,-1.0,0.19,-0.11,2271603.0,10.0,1,2080102.0
5976,19,27,6,1,1.0,1.33,0.17,2281120.0,10.0,1,2083100.0
5977,19,27,7,0,1.0,-0.91,-2.08,2288818.0,10.0,0,2086444.0
5978,19,27,8,1,1.0,3.11,0.09,2295001.0,10.0,1,2089520.0
5979,19,27,9,0,1.0,-1.51,-1.11,2302455.0,10.0,0,2093106.0
5980,19,28,0,1,1.0,-1.66,0.33,2312728.0,10.0,1,2109597.0
5981,19,28,1,1,-1.0,-0.28,-1.33,2319437.0,10.0,0,2112032.0
5982,19,28,2,1,1.0,-0.91,1.04,2328894.0,10.0,1,2114380.0
5983,19,28,3,1,-1.0,-1.69,-1.58,2335539.0,10.0,0,2116810.0
5984,19,28,4,1,1.0,-1.73,1.11,2341571.0,10.0,1,2119116.0
5985,19,28,5,0,1.0,-2.8,-0.89,2348124.0,10.0,0,2122452.0
5986,19,28,6,0,1.0,1.28,-0.42,2357703.0,10.0,0,2126038.0
5987,19,28,7,1,1.0,1.03,2.35,2364439.0,10.0,1,2129276.0
5988,19,28,8,0,1.0,-0.1,-0.12,2370948.0,10.0,0,2132623.0
5989,19,28,9,0,1.0,1.28,-1.55,2377293.0,10.0,0,2136619.0
5990,19,29,0,1,-1.0,1.26,-1.48,2386028.0,10.0,0,2152566.0
5991,19,29,1,0,1.0,-1.16,-2.48,2393815.0,10.0,0,2155562.0
5992,19,29,2,0,-1.0,-0.08,0.94,2400213.0,10.0,1,2159465.0
5993,19,29,3,1,-1.0,-2.02,0.62,2406404.0,10.0,0,2162414.0
5994,19,29,4,1,1.0,1.48,1.06,2415763.0,10.0,1,2165485.0
5995,19,29,5,1,1.0,0.4,0.28,2421512.0,10.0,1,2168593.0
5996,19,29,6,0,-1.0,-0.39,1.99,2431278.0,10.0,1,2171714.0
5997,19,29,7,0,1.0,-0.39,-2.38,2438191.0,10.0,0,2174946.0
5998,19,29,8,1,1.0,2.06,1.5,2446724.0,10.0,1,2178016.0
5999,19,29,9,1,1.0,1.7,1.33,2453628.0,10.0,1,2181295.0
6000,20,0,0,0,1.0,-2.03,0.92,2459810.0,10.0,0,385389.0
6001,20,0,1,1,-1.0,-1.11,1.54,2468395.0,10.0,0,397572.0
6002,20,0,2,1,1.0,1.01,0.38,2475559.0,10.0,1,415847.0
6003,20,0,3,1,-1.0,1.94,0.83,2481292.0,10.0,0,421824.0
6004,20,0,4,1,-1.0,-0.08,2.16,2488321.0,10.0,0,427203.0
6005,20,0,5,0,-1.0,-2.79,-1.17,2496209.0,10.0,1,433746.0
6006,20,0,6,1,1.0,0.66,-1.61,2503664.0,10.0,1,448752.0
6007,20,0,7,1,1.0,-0.21,-0.28,2511954.0,10.0,1,454391.0
6008,20,0,8,0,1.0,-1.79,1.2,2521109.0,10.0,0,471495.0
6009,20,0,9,1,1.0,-1.15,-0.91,2529151.0,10.0,1,477967.0
6010,20,1,0,0,1.0,2.02,3.36,2537302.0,10.0,0,527513.0
6011,20,1,1,0,1.0,2.21,0.46,2544010.0,10.0,0,535836.0
6012,20,1,2,0,1.0,1.21,-0.53,2551816.0,10.0,0,540569.0
6013,20,1,3,1,-1.0,0.48,-1.14,2558880.0,10.0,0,547687.0
6014,20,1,4,0,1.0,0.93,-2.85,2566338.0,10.0,0,556166.0
6015,20,1,5,1,1.0,-1.82,0.09,2571663.0,11.0,1,564164.0
6016,20,1,6,0,1.0,0.33,0.54,124368.0,11.0,0,569556.0
6017,20,1,7,1,1.0,-0.39,-0.27,139185.0,11.0,1,574238.0
6018,20,1,8,0,-1.0,-0.33,-0.91,150409.0,11.0,1,582403.0
6019,20,1,9,1,1.0,-3.12,-1.08,164286.0,11.0,1,587545.0
6020,20,2,0,1,-1.0,-0.92,-0.16,175611.0,11.0,0,617485.0
6021,20,2,1,1,1.0,1.02,0.32,183649.0,11.0,1,624307.0
6022,20,2,2,0,1.0,-2.11,-1.2,189530.0,11.0,0,639912.0
6023,20,2,3,0,1.0,0.65,-1.28,196181.0,11.0,0,648257.0
6024,20,2,4,0,1.0,-2.43,-1.6,204750.0,11.0,0,655978.0
6025,20,2,5,1,-1.0,0.81,-1.26,210413.0,11.0,0,666354.0
6026,20,2,6,1,-1.0,-1.46,-1.98,231778.0,11.0,0,672100.0
6027,20,2,7,1,-1.0,-0.71,-0.5,248963.0,11.0,0,684754.0
6028,20,2,8,1,-1.0,-3.55,-2.56,258071.0,11.0,0,692257.0
6029,20,2,9,0,-1.0,3.05,2.03,262483.0,11.0,1,696558.0
6030,20,3,0,1,-1.0,-1.14,0.59,267390.0,11.0,0,732678.0
6031,20,3,1,0,-1.0,0.75,-2.07,274669.0,11.0,1,739470.0
6032,20,3,2,1,-1.0,0.2,1.57,284198.0,11.0,0,762719.0
6033,20,3,3,0,1.0,2.93,-1.45,290402.0,11.0,0,769014.0
6034,20,3,4,0,-1.0,-1.26,0.52,295364.0,11.0,1,774781.0
6035,20,3,5,1,1.0,-0.97,-1.4,300970.0,11.0,1,780712.0
6036,20,3,6,1,1.0,-1.34,0.83,306203.0,11.0,1,789200.0
6037,20,3,7,0,1.0,1.97,-0.05,310258.0,11.0,0,793262.0
6038,20,3,8,1,-1.0,1.62,1.02,314764.0,11.0,0,798108.0
6039,20,3,9,0,1.0,0.27,0.15,319076.0,11.0,0,803168.0
6040,20,4,0,0,1.0,0.05,-1.56,328636.0,11.0,0,832680.0
6041,20,4,1,0,1.0,-2.46,-2.12,333984.0,11.0,0,840383.0
6042,20,4,2,0,1.0,-1.61,0.26,342358.0,11.0,0,847106.0
6043,20,4,3,1,1.0,0.98,0.43,345771.0,11.0,1,853231.0
6044,20,4,4,0,1.0,-1.12,-1.27,354853.0,11.0,0,857511.0
6045,20,4,5,0,1.0,-0.26,-1.26,361247.0,11.0,0,863790.0
6046,20,4,6,0,1.0,-1.56,-2.0,367084.0,11.0,0,867408.0
6047,20,4,7,0,-1.0,0.01,0.31,371126.0,11.0,1,871379.0
6048,20,4,8,0,-1.0,0.84,1.53,376780.0,11.0,1,876601.0
6049,20,4,9,0,-1.0,2.66,0.41,383540.0,11.0,1,882544.0
6050,20,5,0,1,-1.0,0.26,-1.11,387647.0,11.0,0,907725.0
6051,20,5,1,0,-1.0,1.54,2.06,393779.0,11.0,1,919632.0
6052,20,5,2,0,-1.0,0.08,1.65,399953.0,11.0,1,938249.0
6053,20,5,3,0,-1.0,0.14,1.37,404737.0,11.0,1,952118.0
6054,20,5,4,1,1.0,-0.34,0.72,415085.0,11.0,1,960701.0
6055,20,5,5,0,-1.0,0.19,-0.11,418715.0,11.0,1,970740.0
6056,20,5,6,1,1.0,1.33,0.17,424290.0,11.0,1,975770.0
6057,20,5,7,1,-1.0,-0.91,-2.08,427857.0,11.0,0,983063.0
6058,20,5,8,1,1.0,3.11,0.09,433180.0,11.0,1,987234.0
6059,20,5,9,0,1.0,-1.51,-1.11,436543.0,11.0,0,992055.0
6060,20,6,0,1,1.0,-1.51,-1.98,440854.0,11.0,1,1039829.0
6061,20,6,1,0,-1.0,-1.65,-2.58,445039.0,11.0,1,1067074.0
6062,20,6,2,1,1.0,0.01,-0.33,449239.0,11.0,1,1074400.0
6063,20,6,3,1,-1.0,2.89,2.25,452865.0,11.0,0,1092579.0
6064,20,6,4,1,-1.0,-0.65,0.5,456332.0,11.0,0,1099074.0
6065,20,6,5,0,1.0,1.71,1.01,459820.0,11.0,0,1104604.0
6066,20,6,6,1,1.0,-4.35,-3.19,465127.0,11.0,1,1108020.0
6067,20,6,7,1,-1.0,-0.2,-0.1,468899.0,11.0,0,1112914.0
6068,20,6,8,1,-1.0,-2.5,-0.31,473938.0,11.0,0,1119015.0
6069,20,6,9,0,1.0,0.09,0.76,480700.0,11.0,0,1125202.0
6070,20,7,0,1,-1.0,1.26,-1.48,484949.0,11.0,0,1150620.0
6071,20,7,1,1,-1.0,-1.16,-2.48,488343.0,11.0,0,1160030.0
6072,20,7,2,1,1.0,-0.08,0.94,494841.0,11.0,1,1164822.0
6073,20,7,3,1,-1.0,-2.02,0.62,500957.0,11.0,0,1168523.0
6074,20,7,4,1,1.0,1.48,1.06,505143.0,11.0,1,1174545.0
6075,20,7,5,1,1.0,0.4,0.28,512591.0,11.0,1,1180489.0
6076,20,7,6,1,1.0,-0.39,1.99,521457.0,11.0,1,1184372.0
6077,20,7,7,0,1.0,-0.39,-2.38,532480.0,11.0,0,1192996.0
6078,20,7,8,1,1.0,2.06,1.5,539138.0,11.0,1,1198516.0
6079,20,7,9,1,1.0,1.7,1.33,544151.0,11.0,1,1204487.0
6080,20,8,0,0,-1.0,-0.99,-1.97,551664.0,11.0,1,1232453.0
6081,20,8,1,0,1.0,0.85,2.06,556407.0,11.0,0,1237274.0
6082,20,8,2,1,1.0,-2.78,-0.81,560278.0,11.0,1,1241886.0
6083,20,8,3,0,1.0,1.84,-0.44,566694.0,11.0,0,1246907.0
6084,20,8,4,1,-1.0,-0.68,0.49,570438.0,11.0,0,1255270.0
6085,20,8,5,0,-1.0,0.57,-2.52,573966.0,11.0,1,1286822.0
6086,20,8,6,0,-1.0,-0.53,-2.01,579943.0,11.0,1,1292179.0
6087,20,8,7,0,1.0,0.33,0.6,584454.0,11.0,0,1299967.0
6088,20,8,8,1,1.0,-0.1,-0.91,590986.0,11.0,1,1306231.0
6089,20,8,9,1,1.0,-1.82,-2.76,594456.0,11.0,1,1310192.0
6090,20,9,0,0,1.0,-1.1,0.07,598026.0,11.0,0,1347628.0
6091,20,9,1,1,1.0,1.34,0.88,607091.0,11.0,1,1355699.0
6092,20,9,2,1,1.0,0.19,0.16,610758.0,11.0,1,1369899.0
6093,20,9,3,0,1.0,-1.64,-2.52,614646.0,11.0,0,1383441.0
6094,20,9,4,0,1.0,-1.54,0.3,618246.0,11.0,0,1395039.0
6095,20,9,5,0,1.0,-0.15,-0.8,621435.0,11.0,0,1400616.0
6096,20,9,6,0,1.0,-0.07,-0.58,631403.0,11.0,0,1405756.0
6097,20,9,7,1,1.0,1.6,1.33,635061.0,11.0,1,1409416.0
6098,20,9,8,1,1.0,0.89,-0.66,638220.0,11.0,1,1417146.0
6099,20,9,9,0,1.0,-0.35,-0.14,641768.0,11.0,0,1423841.0
6100,20,10,0,1,1.0,0.9,-0.19,645540.0,11.0,1,1486668.0
6101,20,10,1,0,1.0,-0.24,0.05,648800.0,11.0,0,1491266.0
6102,20,10,2,0,1.0,-2.36,3.3,654901.0,11.0,0,1494996.0
6103,20,10,3,0,-1.0,-0.12,0.71,658296.0,11.0,1,1499869.0
6104,20,10,4,0,-1.0,-0.54,3.0,665267.0,11.0,1,1502971.0
6105,20,10,5,1,-1.0,-0.55,0.64,668567.0,11.0,0,1506993.0
6106,20,10,6,1,1.0,0.71,-0.25,680142.0,11.0,1,1512181.0
6107,20,10,7,0,-1.0,1.43,-1.06,683897.0,11.0,1,1522431.0
6108,20,10,8,0,1.0,-1.38,-1.08,688600.0,11.0,0,1527661.0
6109,20,10,9,0,1.0,-1.71,3.46,692305.0,11.0,0,1532429.0
6110,20,11,0,0,-1.0,-1.8,-0.15,696981.0,11.0,1,1565252.0
6111,20,11,1,0,1.0,0.89,1.51,700536.0,11.0,0,1568674.0
6112,20,11,2,0,1.0,2.28,1.8,704030.0,11.0,0,1573852.0
6113,20,11,3,0,1.0,1.4,0.11,709535.0,11.0,0,1578145.0
6114,20,11,4,0,-1.0,-0.31,-2.84,712764.0,11.0,1,1583664.0
6115,20,11,5,1,1.0,-0.65,-0.98,716342.0,11.0,1,1588304.0
6116,20,11,6,1,1.0,-1.89,0.54,721589.0,11.0,1,1596294.0
6117,20,11,7,1,1.0,-0.32,-0.27,724754.0,11.0,1,1603097.0
6118,20,11,8,1,-1.0,-0.4,-0.4,727975.0,11.0,0,1613096.0
6119,20,11,9,1,1.0,-0.44,-0.73,731458.0,11.0,1,1617036.0
6120,20,12,0,1,1.0,-0.24,1.1,734620.0,11.0,1,1637825.0
6121,20,12,1,0,-1.0,-0.8,-1.12,737883.0,11.0,1,1644984.0
6122,20,12,2,0,-1.0,-1.22,0.47,741279.0,11.0,1,1655728.0
6123,20,12,3,1,1.0,-0.25,-0.74,744576.0,11.0,1,1660756.0
6124,20,12,4,1,1.0,-1.61,-0.39,750150.0,11.0,1,1665340.0
6125,20,12,5,0,-1.0,-1.72,-0.03,754735.0,11.0,1,1669865.0
6126,20,12,6,1,1.0,-2.06,-1.09,759955.0,11.0,1,1676906.0
6127,20,12,7,1,-1.0,0.24,-0.48,763215.0,11.0,0,1680766.0
6128,20,12,8,1,1.0,-0.7,-1.43,766831.0,11.0,1,1688912.0
6129,20,12,9,0,1.0,-0.7,0.39,769843.0,11.0,0,1695072.0
6130,20,13,0,0,1.0,-3.25,2.35,773102.0,11.0,0,1764202.0
6131,20,13,1,1,1.0,0.25,-1.28,776374.0,11.0,1,1769133.0
6132,20,13,2,0,1.0,-2.46,2.77,779859.0,11.0,0,1773733.0
6133,20,13,3,1,1.0,-0.06,-0.92,783581.0,11.0,1,1777181.0
6134,20,13,4,1,1.0,0.98,-0.93,786815.0,11.0,1,1780420.0
6135,20,13,5,0,1.0,-0.56,0.69,791656.0,11.0,0,1783956.0
6136,20,13,6,1,1.0,2.66,-0.06,796533.0,11.0,1,1790142.0
6137,20,13,7,0,1.0,-1.27,1.53,800864.0,11.0,0,1794102.0
6138,20,13,8,1,1.0,-0.01,-0.83,803900.0,11.0,1,1798297.0
6139,20,13,9,0,1.0,-1.19,1.02,809506.0,11.0,0,1802494.0
6140,20,14,0,1,1.0,-1.66,0.33,812570.0,11.0,1,1839320.0
6141,20,14,1,1,-1.0,-0.28,-1.33,817342.0,11.0,0,1843284.0
6142,20,14,2,1,1.0,-0.91,1.04,822245.0,11.0,1,1853106.0
6143,20,14,3,1,-1.0,-1.69,-1.58,827305.0,11.0,0,1856531.0
6144,20,14,4,1,1.0,-1.73,1.11,832492.0,11.0,1,1861153.0
6145,20,14,5,1,-1.0,-2.8,-0.89,835971.0,11.0,0,1865574.0
6146,20,14,6,1,-1.0,1.28,-0.42,841551.0,11.0,0,1870243.0
6147,20,14,7,0,-1.0,1.03,2.35,846485.0,11.0,1,1876342.0
6148,20,14,8,1,-1.0,-0.1,-0.12,850505.0,11.0,0,1885616.0
6149,20,14,9,0,1.0,1.28,-1.55,854897.0,11.0,0,1896618.0
6150,20,15,0,1,-1.0,1.61,0.32,859407.0,11.0,0,1924464.0
6151,20,15,1,0,1.0,1.38,0.31,862799.0,11.0,0,1928753.0
6152,20,15,2,1,1.0,-0.09,0.07,866117.0,11.0,1,1935065.0
6153,20,15,3,1,1.0,-3.05,1.35,869546.0,11.0,1,1941541.0
6154,20,15,4,1,1.0,-0.4,0.32,873401.0,11.0,1,1945738.0
6155,20,15,5,0,1.0,0.49,0.18,877162.0,11.0,0,1954239.0
6156,20,15,6,0,1.0,1.9,-0.59,882784.0,11.0,0,1960681.0
6157,20,15,7,1,1.0,-1.31,0.58,886597.0,11.0,1,1966447.0
6158,20,15,8,1,-1.0,1.66,-0.78,890209.0,11.0,0,1976893.0
6159,20,15,9,1,1.0,-2.56,-3.29,894090.0,11.0,1,1983281.0
6160,20,16,0,1,1.0,-1.01,-0.75,898559.0,11.0,1,1997655.0
6161,20,16,1,0,1.0,2.61,-2.55,902151.0,11.0,0,2028344.0
6162,20,16,2,1,1.0,-2.33,1.42,905476.0,11.0,1,2034997.0
6163,20,16,3,1,1.0,-0.41,-1.43,909655.0,11.0,1,2055422.0
6164,20,16,4,0,1.0,0.47,-0.23,913193.0,11.0,0,2064728.0
6165,20,16,5,1,1.0,-1.16,0.25,916676.0,11.0,1,2073530.0
6166,20,16,6,1,1.0,-1.18,0.89,922922.0,11.0,1,2078054.0
6167,20,16,7,1,1.0,-1.14,0.51,926244.0,11.0,1,2093318.0
6168,20,16,8,1,1.0,0.32,-0.93,929582.0,11.0,1,2123391.0
6169,20,16,9,0,1.0,3.02,-1.59,936176.0,11.0,0,2129269.0
6170,20,17,0,1,1.0,1.22,-1.52,939283.0,11.0,1,2148634.0
6171,20,17,1,1,1.0,0.2,0.05,944083.0,11.0,1,2177588.0
6172,20,17,2,1,1.0,1.06,-0.12,949911.0,11.0,1,2186713.0
6173,20,17,3,1,-1.0,0.33,2.34,953403.0,11.0,0,2193104.0
6174,20,17,4,1,1.0,1.1,-0.21,957338.0,11.0,1,2207437.0
6175,20,17,5,1,-1.0,-0.26,1.99,965547.0,11.0,0,2216138.0
6176,20,17,6,1,-1.0,-0.73,-0.5,972040.0,11.0,0,2227790.0
6177,20,17,7,0,-1.0,1.47,-1.75,975269.0,11.0,1,2249441.0
6178,20,17,8,1,-1.0,-1.08,-0.39,979481.0,11.0,0,2335911.0
6179,20,17,9,0,-1.0,0.74,0.42,983026.0,11.0,1,2356862.0
6180,20,18,0,0,-1.0,-0.05,0.23,987144.0,11.0,1,2374831.0
6181,20,18,1,1,1.0,2.47,-0.08,991077.0,11.0,1,2381396.0
6182,20,18,2,1,1.0,1.36,0.83,994494.0,11.0,1,2386702.0
6183,20,18,3,1,1.0,4.12,-0.95,998784.0,11.0,1,2394455.0
6184,20,18,4,1,1.0,1.2,0.49,1002944.0,11.0,1,2405429.0
6185,20,18,5,0,1.0,-0.74,-0.18,1006400.0,11.0,0,2409796.0
6186,20,18,6,0,-1.0,-0.48,1.9,1011681.0,11.0,1,2414457.0
6187,20,18,7,1,-1.0,2.92,-1.36,1014879.0,11.0,0,2423095.0
6188,20,18,8,0,1.0,-2.16,-0.16,1018345.0,11.0,0,2427105.0
6189,20,18,9,0,1.0,2.25,-1.3,1023701.0,11.0,0,2435537.0
6190,20,19,0,1,-1.0,1.75,0.51,1027100.0,11.0,0,2466358.0
6191,20,19,1,1,-1.0,1.65,-0.29,1030378.0,11.0,0,2498798.0
6192,20,19,2,0,-1.0,-0.9,1.59,1033848.0,11.0,1,2506461.0
6193,20,19,3,0,1.0,2.02,0.6,1037122.0,11.0,0,2511342.0
6194,20,19,4,1,1.0,-0.2,-1.35,1041364.0,11.0,1,2516497.0
6195,20,19,5,1,-1.0,2.72,-1.88,1045603.0,11.0,0,2520854.0
6196,20,19,6,0,1.0,1.18,0.72,1050547.0,11.0,0,2524766.0
6197,20,19,7,0,1.0,0.01,1.42,1054673.0,11.0,0,2528401.0
6198,20,19,8,0,1.0,0.24,3.15,1058838.0,11.0,0,2532061.0
6199,20,19,9,1,1.0,-1.24,-0.4,1062412.0,11.0,1,2539203.0
6200,20,20,0,1,-1.0,-1.16,-0.46,1068074.0,11.0,0,2553026.0
6201,20,20,1,0,1.0,-1.35,-2.22,1072986.0,11.0,0,2559705.0
6202,20,20,2,0,1.0,-0.77,-2.64,1076979.0,11.0,0,2562926.0
6203,20,20,3,1,1.0,0.4,0.79,1080217.0,11.0,1,2566237.0
6204,20,20,4,0,1.0,-3.19,-4.62,1084945.0,11.0,0,2569325.0
6205,20,20,5,1,1.0,1.18,-0.51,1088366.0,11.0,1,2574122.0
6206,20,20,6,0,1.0,-0.44,0.18,1093072.0,11.0,0,2584045.0
6207,20,20,7,0,-1.0,-0.05,-0.51,1097043.0,11.0,1,2592518.0
6208,20,20,8,1,1.0,0.23,0.76,1101914.0,11.0,1,2598481.0
6209,20,20,9,0,-1.0,0.02,-0.19,1105200.0,11.0,1,2608596.0
6210,20,21,0,0,1.0,1.82,-0.97,1109829.0,11.0,0,2639081.0
6211,20,21,1,1,1.0,-1.93,0.15,1113318.0,11.0,1,2643818.0
6212,20,21,2,0,-1.0,0.26,0.69,1116383.0,11.0,1,2648824.0
6213,20,21,3,0,1.0,2.63,0.05,1119228.0,11.0,0,2652487.0
6214,20,21,4,0,1.0,0.91,-1.88,1123274.0,11.0,0,2655829.0
6215,20,21,5,1,-1.0,-1.17,-0.81,1127486.0,11.0,0,2661374.0
6216,20,21,6,1,-1.0,-1.43,-1.7,1132861.0,11.0,0,2669749.0
6217,20,21,7,1,-1.0,-1.78,-1.01,1138683.0,11.0,0,2673513.0
6218,20,21,8,1,1.0,-1.02,-0.24,1141835.0,11.0,1,2683242.0
6219,20,21,9,0,1.0,0.94,0.23,1145120.0,11.0,0,2695776.0
6220,20,22,0,0,1.0,-2.21,2.69,1150123.0,11.0,0,2730663.0
6221,20,22,1,1,1.0,1.3,-2.0,1153399.0,11.0,1,2738954.0
6222,20,22,2,1,1.0,2.97,-2.34,1157036.0,11.0,1,2744354.0
6223,20,22,3,1,-1.0,1.16,-1.04,1160892.0,11.0,0,2747634.0
6224,20,22,4,0,1.0,-1.9,1.63,1164233.0,11.0,0,2751769.0
6225,20,22,5,0,1.0,-0.66,0.41,1168517.0,11.0,0,2757174.0
6226,20,22,6,1,-1.0,0.34,0.5,1174067.0,11.0,0,2761852.0
6227,20,22,7,0,1.0,-3.91,3.49,1177779.0,11.0,0,2765032.0
6228,20,22,8,1,1.0,2.03,-2.23,1182184.0,11.0,1,2770306.0
6229,20,22,9,0,-1.0,-0.74,0.41,1185801.0,11.0,1,2773453.0
6230,20,23,0,1,1.0,-1.92,-0.64,1189009.0,11.0,1,2796051.0
6231,20,23,1,1,1.0,-0.3,-2.2,1194964.0,11.0,1,2800180.0
6232,20,23,2,1,1.0,-1.5,-1.06,1198012.0,11.0,1,2803913.0
6233,20,23,3,0,1.0,1.01,0.07,1204152.0,11.0,0,2807792.0
6234,20,23,4,1,1.0,-2.04,1.0,1207337.0,11.0,1,2811446.0
6235,20,23,5,1,-1.0,-0.53,0.53,1210574.0,11.0,0,2815759.0
6236,20,23,6,1,1.0,0.09,-2.64,1218308.0,11.0,1,2823233.0
6237,20,23,7,1,1.0,-1.72,-1.24,1221327.0,11.0,1,2827784.0
6238,20,23,8,0,1.0,0.98,0.37,1224875.0,11.0,0,2831414.0
6239,20,23,9,0,1.0,0.64,1.67,1227634.0,11.0,0,2834689.0
6240,20,24,0,0,1.0,-2.58,1.8,1230728.0,11.0,0,2866096.0
6241,20,24,1,0,-1.0,-0.2,-0.64,1233738.0,11.0,1,2870794.0
6242,20,24,2,1,1.0,1.72,2.07,1237043.0,11.0,1,2874348.0
6243,20,24,3,1,-1.0,0.85,1.43,1242940.0,11.0,0,2878165.0
6244,20,24,4,1,-1.0,0.64,1.15,1246589.0,11.0,0,2884413.0
6245,20,24,5,0,-1.0,-2.13,-3.67,1253815.0,11.0,1,2887571.0
6246,20,24,6,0,-1.0,0.7,-1.12,1259880.0,11.0,1,2901262.0
6247,20,24,7,1,-1.0,0.05,1.48,1262862.0,11.0,0,2908370.0
6248,20,24,8,0,-1.0,0.45,0.06,1265996.0,11.0,1,2919579.0
6249,20,24,9,0,1.0,-1.52,-0.81,1269183.0,11.0,0,2923873.0
6250,20,25,0,0,1.0,1.21,0.36,1549787.0,11.0,0,2966143.0
6251,20,25,1,1,1.0,-1.98,-0.21,1552768.0,11.0,1,2970365.0
6252,20,25,2,0,1.0,1.31,-0.57,1556137.0,11.0,0,2975844.0
6253,20,25,3,0,1.0,0.2,-0.18,1559406.0,11.0,0,2981459.0
6254,20,25,4,1,1.0,-1.09,-1.6,1562593.0,11.0,1,2987408.0
6255,20,25,5,0,1.0,0.4,-0.41,1565367.0,11.0,0,2992354.0
6256,20,25,6,1,-1.0,0.44,0.09,1570642.0,11.0,0,2998060.0
6257,20,25,7,1,1.0,-1.31,-1.83,1573686.0,11.0,1,3001991.0
6258,20,25,8,1,1.0,-0.93,-1.24,1577093.0,11.0,1,3009022.0
6259,20,25,9,0,-1.0,0.38,1.43,1579932.0,11.0,1,3015104.0
6260,20,26,0,1,-1.0,0.19,1.79,1582750.0,11.0,0,3041646.0
6261,20,26,1,0,1.0,0.36,-0.33,1586454.0,11.0,0,3073418.0
6262,20,26,2,1,1.0,-1.76,0.32,1589982.0,11.0,1,3078654.0
6263,20,26,3,1,1.0,-1.37,-1.79,1595385.0,11.0,1,3082942.0
6264,20,26,4,1,-1.0,1.08,-1.49,1600436.0,11.0,0,3088771.0
6265,20,26,5,1,1.0,-0.41,0.42,1604528.0,11.0,1,3098030.0
6266,20,26,6,1,1.0,-2.66,-0.84,1609484.0,11.0,1,3102652.0
6267,20,26,7,0,1.0,0.75,0.06,1612949.0,11.0,0,3117560.0
6268,20,26,8,1,1.0,-0.66,-0.65,1616153.0,11.0,1,3121644.0
6269,20,26,9,0,1.0,0.71,0.13,1619211.0,11.0,0,3137922.0
6270,20,27,0,1,1.0,0.74,0.28,1622249.0,11.0,1,3179123.0
6271,20,27,1,1,-1.0,-0.04,0.49,1625171.0,11.0,0,3190151.0
6272,20,27,2,0,1.0,-1.02,-2.08,1628503.0,11.0,0,3194105.0
6273,20,27,3,1,1.0,1.14,0.99,1633653.0,11.0,1,3198575.0
6274,20,27,4,1,1.0,1.18,1.74,1636889.0,11.0,1,3203063.0
6275,20,27,5,0,1.0,-0.33,-1.32,1640066.0,11.0,0,3209810.0
6276,20,27,6,1,-1.0,0.08,1.15,1644886.0,11.0,0,3222784.0
6277,20,27,7,0,1.0,-3.02,-3.11,1648137.0,11.0,0,3226348.0
6278,20,27,8,0,1.0,-1.8,-1.67,1651135.0,11.0,0,3231053.0
6279,20,27,9,1,-1.0,-0.06,0.69,1653786.0,11.0,0,3238163.0
6280,20,28,0,1,1.0,-1.46,-1.73,1657752.0,11.0,1,3256518.0
6281,20,28,1,1,1.0,-0.44,0.16,1661684.0,11.0,1,3270535.0
6282,20,28,2,1,1.0,-0.81,0.37,1665782.0,11.0,1,3301942.0
6283,20,28,3,0,1.0,1.84,-0.19,1669474.0,11.0,0,3306888.0
6284,20,28,4,1,1.0,-1.3,-1.44,1672711.0,11.0,1,3312655.0
6285,20,28,5,1,1.0,-2.96,-1.33,1675776.0,11.0,1,3317347.0
6286,20,28,6,0,1.0,-0.09,1.06,1680862.0,11.0,0,3324954.0
6287,20,28,7,0,1.0,0.2,1.54,1684262.0,11.0,0,3332873.0
6288,20,28,8,1,1.0,-0.55,-1.14,1687525.0,11.0,1,3338280.0
6289,20,28,9,0,1.0,0.92,-0.63,1691172.0,11.0,0,3344398.0
6290,20,29,0,0,-1.0,1.58,-2.55,1693915.0,11.0,1,3358952.0
6291,20,29,1,1,-1.0,-0.31,0.2,1696864.0,11.0,0,3374337.0
6292,20,29,2,1,-1.0,-0.47,-0.56,1699676.0,11.0,0,3381452.0
6293,20,29,3,1,1.0,-0.53,2.16,1703017.0,11.0,1,3389179.0
6294,20,29,4,0,1.0,-2.74,-0.11,1705812.0,11.0,0,3393886.0
6295,20,29,5,1,1.0,-0.4,2.5,1709389.0,11.0,1,3401650.0
6296,20,29,6,0,1.0,-0.85,-0.64,1714461.0,11.0,0,3408194.0
6297,20,29,7,1,1.0,0.13,0.73,1717232.0,11.0,1,3419487.0
6298,20,29,8,0,1.0,-0.88,0.28,1720237.0,11.0,0,3425584.0
6299,20,29,9,1,1.0,0.81,-0.06,1725811.0,11.0,1,3431117.0
6300,21,0,0,0,-1.0,0.9,-0.19,1730249.0,11.0,1,279597.0
6301,21,0,1,0,1.0,-0.24,0.05,1733169.0,11.0,0,287168.0
6302,21,0,2,0,1.0,-2.36,3.3,1736243.0,11.0,0,291518.0
6303,21,0,3,0,-1.0,-0.12,0.71,1740348.0,11.0,1,296260.0
